MeanF3,MeanFz,MeanF4,MeanC3,MeanC4,MeanP3,MeanPz,MeanP4,StdF3,StdFz,StdF4,StdC3,StdC4,StdP3,StdPz,StdP4,MaxF3,MaxFz,MaxF4,MaxC3,MaxC4,MaxP3,MaxPz,MaxP4,MinF3,MinFz,MinF4,MinC3,MinC4,MinP3,MinPz,MinP4,KurtF3,KurtFz,KurtF4,KurtC3,KurtC4,KurtP3,KurtPz,KurtP4,EntrF3,EntrFz,EntrF4,EntrC3,EntrC4,EntrP3,EntrPz,EntrP4
-11412.0890082135,4040.71735990513,661.569555865109,-2157.34661101034,1591.36684009534,9106.74436233631,-5795.70158514387,3964.73908616583,297.990140332503,75.2266436408201,117.895161082059,69.2564617603571,58.3022638484729,123.266575702736,253.319283099204,120.404982119986,-10982.2250022391,4187.48812619723,876.717334441913,-2052.16537833653,1705.99491965173,9257.96792742482,-5498.16147071775,4131.17934623767,-11759.7668852786,3949.69539933483,489.724916753024,-2260.8319361766,1476.26639825317,8888.67855067432,-6123.84992764895,3758.02163283626,1.27001889214503,1.91376697196597,1.90671371532587,1.22390229180699,2.49500701607163,1.33205309735718,1.10176938462574,1.38655850557793,0.0180528729056984,0.0186958947901622,0.0184506549407634,0.0186137774901102,0.0184688168287579,0.0185621170683801,0.0181349029001272,0.0188053933238977
-11744.3776102241,3903.3522201268,562.300484134005,-2158.33232776821,1637.61970509489,9196.01198704177,-5562.1933427626,4165.6188843575,43.593991298698,35.0437276077471,40.1577404590193,30.7185722589993,30.6835272587162,34.4682788358737,32.2685460094403,54.8209055185313,-11623.5619566344,3972.92854678541,611.797515850238,-2096.26748991699,1701.85745431183,9255.22807299097,-5440.98832877277,4354.72351590119,-11824.5040153502,3821.10601262547,401.709402635315,-2228.265463017,1566.47907634336,9056.59570488725,-5630.25516494244,4082.24286005084,3.08184898917082,1.91439825940396,6.83641626311373,1.95168242650402,2.51047580406588,6.97509063598715,5.01122049964016,4.0589194934815,0.018627359106757,0.0188353787336175,0.018294581308123,0.0188711908489948,0.0185637621944423,0.0183832442182697,0.0185219362589127,0.0183968393760357
-11744.2156851923,3843.73474294223,516.515943096816,-2111.95104472495,1713.02147597182,9198.7637139151,-5613.90223931223,4198.03309330351,51.9799382269084,10.8239633449557,30.2499714284346,34.462504335325,10.3889664249022,21.1777644758396,21.5616148740445,21.1923138395681,-11639.6609674762,3878.51516499263,592.590298202893,-2038.27959755422,1734.53730761186,9251.26245873165,-5562.82049531737,4240.47791895689,-11832.727505311,3812.98665471777,444.205344896298,-2167.64303250563,1685.82325793401,9146.44825758673,-5678.58444146052,4135.50545871268,1.98942174787772,3.73938149120113,2.79973073939609,2.22522026943734,2.07242754672281,2.52821329393377,2.58694878603366,3.22126893393463,0.0186449458247243,0.0186446748038255,0.0186008948783894,0.0186959111327515,0.0188858751519262,0.0188561427234746,0.0187805749269801,0.0187861392741242
-11621.3349161798,3813.18949182905,438.76519446163,-2116.79708713687,1753.10749885442,9119.02566139224,-5660.11584886809,4274.16000564739,126.723072811311,19.271554642699,62.8697659983947,31.6601045217708,18.8447211262905,78.1015988376338,29.5805350655573,45.9466891612126,-11338.8624240542,3873.32150133478,564.535498883459,-2047.75488646606,1797.03773714097,9202.77439244256,-5597.94739083762,4385.90813501341,-11732.0766230607,3761.00672828665,298.760875997235,-2180.32074132214,1704.50512661891,8946.80914368902,-5734.27339144795,4184.62464566172,2.90244661718034,4.11942430717079,2.73366835515823,2.22157624959568,2.51063453350765,2.34410951541715,1.93968607226963,2.17999374479089,0.0181870820676738,0.0185780841616759,0.0187235819252835,0.0189272082835766,0.0187877005471473,0.0184911827935614,0.0189312941638153,0.0189355268014598
-11691.7441813705,3795.0215020346,406.7986145658,-2101.5700821615,1713.75313382555,9130.25491818439,-5633.72981014261,4381.21590506422,12.3481181114316,8.2672324087742,16.5442231183522,8.70265002072206,7.56449324702452,12.3532649944735,9.58973037692212,23.8150883700681,-11644.2087922732,3819.18091737495,442.903527024187,-2078.47935908762,1738.19410739094,9157.94879745928,-5598.41426450339,4439.41554714966,-11722.1015162145,3775.17348377264,366.102001567226,-2134.35683693206,1692.13573574611,9095.65536638773,-5657.48028869099,4335.16932236811,4.42240483955065,2.71028788514409,2.48274430262742,3.19794724467506,2.82776600415603,2.48869016213803,2.89734323250797,2.21478751965714,0.018587048434157,0.018791669227673,0.0188638431270642,0.0186178556901448,0.018720778118646,0.0188796454233236,0.0187078326025585,0.0188974806262872
-11668.6878804577,3783.81261902109,366.362778187787,-2106.84303543034,1715.39570886226,9093.73749495533,-5644.66810326868,4460.8904181303,15.2123762184334,8.91115520582886,12.6178654711403,13.274876561677,11.8918161534014,14.4285173005807,10.2136216177361,21.9974822966531,-11616.5085006071,3815.06410728575,393.284930710754,-2067.0812782463,1734.52718278975,9131.20545484674,-5615.73433147681,4515.78095242525,-11700.7815389398,3763.28910958904,324.283646277428,-2142.62053777777,1672.26265036532,9043.43271364241,-5671.74320973453,4410.93000114118,3.69990342335175,2.84887814145685,3.45356735187355,2.95107926652648,4.535225888201,3.77127830295824,2.92296467740098,2.44381903154703,0.0186876943538342,0.0187339109676723,0.0187427522870971,0.0187541523775133,0.018553123890229,0.0186238584341075,0.0188032907144649,0.0189386517048639
-11641.7754935071,3768.05824575718,325.428280617627,-2056.32079195942,1656.0975944335,9069.03319388996,-5649.42763316166,4528.90660392993,24.8492521961017,22.9718042592843,50.9541756470156,22.4112037951775,16.7735699662613,24.068127590564,21.3827851202994,51.8981433026157,-11529.6577241186,3802.41247195587,394.027271273284,-2003.08824414448,1684.77887426893,9113.64613712634,-5552.7884341966,4658.94404215936,-11691.8025620357,3704.17904383469,146.11721685213,-2105.60283866619,1598.52712674682,8954.30819243088,-5685.52520589091,4453.45719746624,7.39443028277349,3.84843929686376,4.07869564891869,2.12770628519152,4.1732305667353,7.95757375888361,8.68327763392961,3.46262292360061,0.0183674565697981,0.0187568332310943,0.0185921232616931,0.0188631490050149,0.0187307299162739,0.0183295795228545,0.0182953606478548,0.0186866944306861
-10669.6768740643,2639.9482407655,-481.901034861197,-1832.62457997946,1595.04798716894,8246.3479219831,-5301.71282590967,5804.57116489713,1719.25507404331,425.474214425911,78.4614376471537,295.508730094564,257.038104439079,1328.74888752706,854.332661193781,935.419723138543,1378.37861794178,3052.51523895051,63.59470894894,236.897255219887,1842.4599592216,9518.85125557049,686.100314916517,6730.50276292033,-12323.2581568261,-341.389224656517,-563.05597604459,-2117.15217028685,-206.269360931161,-1064.33103646664,-6140.86291350536,-752.981274972803,38.661781703385,38.6331724416755,37.164015845748,38.5529702468422,38.6493473320001,38.6614032493067,38.6577293449386,38.6577187877057,0.0121735751381572,0.0136439795378754,0.0162026223298084,0.0144842526883834,0.01339118505882,0.0122304959655418,0.0129245186028899,0.0128736922381503
-10948.0569909026,2689.67487745766,-508.700658492655,-1871.16844272625,1642.76609014039,8449.77665486668,-5426.6089480626,5972.31741771937,9.88594410627628,8.48901538374342,10.1543838333935,9.05596269703154,5.58974513587575,9.45339213415498,11.574101106562,14.561886722932,-10923.4917785688,2713.37257299275,-484.472086840673,-1848.04404175466,1655.8798196654,8476.82545541904,-5395.86789298395,6007.44262903246,-10973.6120377961,2668.24921148524,-538.317661816807,-1896.17866618927,1624.80910297504,8424.89189684944,-5457.20969486306,5934.51819354713,2.39781758511796,2.76067194618631,2.81955215084265,2.72820526625682,2.55665147969113,2.80887541483342,2.28877701447825,2.49443533373141,0.0188331741198008,0.0187798131294018,0.0187810400371899,0.0188045127393765,0.0188388877918588,0.0188043521084536,0.0188435686454398,0.0188671328275047
-10934.314516761,2660.97930022726,-539.827218893312,-1853.72061373133,1637.56833019614,8442.18028980419,-5407.25326135246,5994.38769051052,29.559344939842,13.6491379235116,34.2708895309005,25.527316710116,21.5487987661066,35.2566768464378,27.0823743964531,46.0800722828639,-10836.5017466028,2692.98794482212,-482.391032919317,-1785.77867442813,1669.67939231666,8522.04137435017,-5326.18005680636,6116.29255177129,-10986.6458567652,2619.97205774349,-658.422849433031,-1908.9432952249,1569.71680635588,8338.45816599847,-5478.11563849877,5890.07342985092,4.35394895552596,2.71410502391261,4.52287912048166,2.67474219892451,4.35877886564391,3.65288542758664,4.19344408876589,3.32678178456735,0.0186435331712274,0.0188029072650155,0.0184576646863301,0.0187158815216938,0.0185574405459917,0.0185993887178146,0.0185772070378804,0.018525266589093
-10915.4162529791,2649.37952178686,-549.757780469744,-1831.82348166856,1626.49522262968,8421.65117769249,-5400.39796642501,5999.86955943341,9.61156565135848,7.72173639470905,14.228388463941,18.6459216911901,7.390261901846,18.3284938911638,10.325483832813,22.7775699908756,-10889.3030434419,2674.85360366464,-504.636762525653,-1784.92060609623,1644.43257917129,8477.12480525077,-5365.79188326579,6054.31271580537,-10951.8382790087,2629.65779429843,-582.811364944122,-1874.98768608476,1607.40295115832,8370.66510803124,-5425.30775479924,5931.82131144828,3.64935562972628,2.82142406480055,4.22384767691765,2.45667616221436,2.53314126981555,3.71107989548319,3.30432843774337,3.08935299072186,0.0185856943538342,0.018743416411484,0.0186367760914465,0.0188589554673877,0.0188478011180051,0.0186692334097379,0.0187375839524831,0.0187673558111104
-10659.5760722561,2621.3894616621,-680.472863171695,-1946.1715052892,1695.56416068177,8233.41528515864,-5342.90240454423,6078.75393775874,175.089215490943,39.3577439363735,93.5651094271009,49.9357121584197,54.5861686814354,94.8907041114387,51.7726974639633,47.4280257570909,-10414.7704974656,2734.49178666885,-492.081726220495,-1837.21689522792,1806.43949783346,8429.35612993095,-5234.02961517882,6231.74461628561,-10950.0971744837,2567.86253784649,-865.069464867091,-2006.99283174286,1615.64291566904,8062.50378735059,-5433.03284771224,6002.67726690785,1.58913627634173,3.26165579348595,2.09754829691386,2.28542745610206,1.78799000177358,2.33730424554207,1.67963044427246,3.11386517539974,0.0187969954492473,0.0185752948919538,0.0186161552865552,0.0186690365878395,0.018787669227673,0.0186302718812194,0.0189279848365143,0.0186422043707696
-10948.8766062717,2595.94777106163,-604.192284081354,-1953.4389284328,1727.21144574576,8306.02671688441,-5329.00995712029,6206.33184221432,42.3927535790859,10.6644612055215,28.2165210445116,14.4275559337843,17.6875086027109,27.1408042867355,42.933603868656,36.3815350655829,-10844.8421204632,2624.58479832674,-542.351091265635,-1925.54948681577,1790.45936467883,8350.14609332877,-5250.67890127012,6265.22685587395,-11018.2665687657,2564.52761032103,-650.214543415597,-2001.89402830975,1699.31078800459,8236.30559405062,-5413.57702612472,6116.14490695347,2.42387465347402,3.00735713855692,1.69040683964591,3.03872076070438,5.5094000814681,3.26237874193629,1.9977380801576,2.47576473728663,0.0187308172186634,0.0187624296031004,0.0188310302180719,0.0187772843560727,0.0184939473351023,0.0187353005335829,0.0187844317953792,0.0189298982395125
-10859.2469251419,2555.9613293983,-649.732057281213,-1940.37777323503,1713.54166812296,8290.80529005415,-5353.97155700053,6243.02002508325,45.8036705695664,36.8568116460428,37.7921156114268,19.9479736090412,14.239113398396,32.6995157808546,36.9238403137971,22.4509995502772,-10745.8990780499,2654.73623831001,-528.137870773673,-1888.31450823478,1744.46183552087,8350.09457826414,-5296.06394247015,6300.00792733485,-10961.9000123796,2506.84616846165,-702.205134413278,-1980.81397068642,1668.24518436173,8213.5875927404,-5445.90093235525,6189.88412521826,2.68695960115547,3.23035952050193,5.23288659854688,1.87111892220362,4.00444752520866,1.91493762238423,2.63560401582993,2.11701528894453,0.0187868046555827,0.0184062508422574,0.0184550627495468,0.0188731650174459,0.0187115142497545,0.0189142913430008,0.0186682878936504,0.0188510331271138
-10943.7012347556,2536.41847040336,-641.351334043342,-1912.5220823933,1745.65354464099,8317.26385952873,-5340.447424084,6238.68620070315,26.1093094704671,11.3566440929721,25.2011091995468,22.5603708379495,15.1295947942049,24.0240616797177,18.5784507334817,35.8833664521789,-10881.5637698403,2566.86070761662,-575.428710036722,-1860.44174060506,1777.05493027813,8386.34855077456,-5301.20891851629,6315.72050146345,-11016.6119835039,2503.32347772716,-697.624792362039,-1959.71813106368,1710.33929441703,8258.41974737147,-5401.63630667164,6149.0969750037,2.80287505840072,2.86102925035637,2.60120484642005,1.92974036193135,2.37646288721857,2.85738779685623,3.04264169284404,2.97153556412631,0.0188317969518916,0.0187990072955648,0.0189047815679964,0.018969632860243,0.0189558751519262,0.0188094785990876,0.0187705294685706,0.0188203228275542
-10915.6040634288,2527.37200456808,-604.183432729167,-1851.11143883784,1707.09758724676,8340.85192755413,-5355.98380130547,6151.56121693233,39.6332512778071,15.0249124719465,30.8058264319603,31.0934972239722,24.6040451005386,32.1805560568494,45.8626652929417,36.012722309155,-10822.1389285173,2556.96009280709,-546.83107560451,-1786.57606051928,1757.52752100847,8422.02144260854,-5228.73084742884,6244.24521237014,-11003.1311460062,2489.18022939225,-716.500462014345,-1932.40240327125,1640.63706298989,8264.98524676071,-5455.02876631932,6071.36372457881,2.43915630553813,2.72355874953563,2.90132286883683,2.74315749862671,2.89906050227405,2.43818016826941,2.16827390256491,2.60863247689268,0.0188080876110262,0.0188357229179705,0.0187391881050322,0.0187936364860479,0.0186209807586281,0.0188512717929921,0.018768642602509,0.0188295462746166
-10792.8530874615,2532.35907626171,-637.205093208408,-1833.11107512318,1692.45986018937,8278.1457653076,-5433.26779950117,6193.47235353557,50.4128180306224,25.6839552046714,26.7293785218678,28.0276588184629,12.2720105397091,35.5832425629731,26.4109135453479,28.4994216476261,-10695.8326013562,2604.35664145611,-566.587300972649,-1773.67471631123,1716.77454293268,8337.69758046612,-5364.06420509043,6244.81957413661,-10871.2248237385,2491.20586894811,-693.750919680926,-1904.07176946475,1647.88759799326,8184.76212309122,-5489.90306537338,6118.69388941533,1.87155093448065,3.03813495019544,2.51705320605021,2.32770553424485,3.49892749358879,3.14991793783726,2.2696803472534,2.52484697283642,0.0190159142519436,0.0187697460055568,0.0189009394549567,0.0188931551983279,0.0187157098145813,0.0187317725538688,0.0189523744792768,0.0188533807608171
-11269.4051700501,3542.73699404677,316.796891736359,-2058.20454189188,1706.83010749422,8744.8250267599,-5635.72573511764,4652.14642702239,1817.40990590291,571.130714013807,68.7484920767812,334.922321613396,279.551840916212,1409.84076357975,909.71417407347,750.949692436382,1469.12666853632,4087.75586044785,532.029924529386,261.412572435369,1913.28681440758,10158.1152267672,709.784438297982,5348.84812467359,-13140.8187134791,-458.402624765375,-36.3839205538716,-2328.47688763868,-211.674401961029,-1137.03198485843,-6395.11454695892,-598.143375203992,38.5559180656511,38.5876687340478,13.8433051326353,37.122590378664,36.1381698608664,38.5930879741829,38.3273151633137,38.3833322403997,0.0140446759167783,0.0140603456898404,0.0174639895953385,0.0161165265690891,0.0163416536177066,0.014183758983288,0.0149309211003879,0.0149572155814635
-11597.6600424855,3689.21384409008,343.055298029447,-2207.68036176294,1810.42521400557,8938.99257864022,-5848.42976523541,4872.0832347185,66.2995725735709,23.460966150837,78.4025312377004,26.2390159096105,54.035624218516,66.42986296622,59.0423488390208,92.2694374780434,-11505.7426413771,3778.21637459352,628.270436682331,-2132.48749841175,1960.48824351864,9220.72732016376,-5746.09192012298,5019.60905766311,-11870.8651862693,3642.31253515746,219.777412665702,-2265.89378773508,1721.59287913886,8830.1480305648,-6081.2114702533,4629.90078570686,7.05008962678867,6.61684838672131,4.38267403085658,2.59741454645093,2.48948317202698,7.45619137894916,6.05462231204211,2.47595485663018,0.0184744494064155,0.018433394922503,0.0185600261401857,0.018771585539713,0.0187179233656738,0.0182436466433988,0.0184711107868398,0.0188395037138735
-11503.3855483151,3700.77696668753,251.023873667585,-2253.66663835516,1884.41635101657,8804.33609246394,-5883.38408097281,4999.8829838074,71.3322557594169,36.7122779770159,79.2345559515902,36.5761678774968,91.2588117532026,92.8094751860103,51.9752809637983,63.7930887585925,-11337.0864941989,3804.74094804659,417.517383258906,-2183.33619197525,2073.57376859897,8991.75608102989,-5792.94335535415,5130.33615034656,-11671.7081561986,3626.62791349541,66.3333468902129,-2325.77795493988,1753.27078570884,8624.16424215322,-6040.37647948545,4845.14059122269,2.69207555219117,3.34695703998546,2.34142626066248,1.66885672839523,1.53014088766382,1.8632566832168,3.25665879843986,3.01199543215646,0.0188738618834579,0.0186300884928685,0.018728757982933,0.0188957620179878,0.0186773774765459,0.018887600835381,0.0188134847924007,0.0187380595871985
-11430.9314985545,3682.38584018945,150.3103662067,-2131.26338521308,1894.97541245983,8762.93801409403,-5860.76336317492,4932.34861399247,62.739363249931,47.478894339445,61.7087177994457,43.8816053251011,71.730792979686,53.8003514560927,50.0319039999241,79.9536560749322,-11329.9720793871,3821.39061921151,400.954159258283,-2059.32345653791,2112.82900004517,8919.92677424339,-5779.42598613024,5070.29245517548,-11691.3632534657,3615.79830222983,67.531400470034,-2289.75130277054,1816.67344971176,8662.74943906932,-6037.95017507489,4683.32633317959,7.96240330751945,4.36578679419538,7.87751470492518,4.0685359337544,4.8773772737633,2.65483147807104,5.76505575089091,3.52084070633262,0.0182956879356949,0.018672594565216,0.0183576142916792,0.0186443109812367,0.0180704162287529,0.0189062487822577,0.018663881686773,0.0187326356924329
-11502.0435685613,3684.1051090893,219.229949322345,-2101.44617707593,1844.79772447774,8797.12454194641,-5873.97700923348,4932.20943003487,29.6119343937139,11.4905467442146,31.5279702864542,17.5054372350077,16.6180165091486,36.2424755799804,22.9267359068026,35.9993644129193,-11434.6696350535,3724.87967387786,356.439343803693,-2064.48338068338,1898.57151550869,8916.09190970809,-5829.70718095354,5008.98259590752,-11613.8347868486,3662.3184970163,146.320454087036,-2155.34091682534,1816.65089485278,8705.02987086998,-5979.55860030495,4794.31533325242,4.78978423242881,4.83804535338538,7.35549231141007,3.00853888223249,3.96628686415831,4.13514224430857,7.91209280917995,5.50043111580138,0.0186016455997781,0.0186466202316858,0.0183589334380982,0.0188004548829655,0.0187688612549221,0.0186374457037587,0.0184066651497868,0.0185548433803707
-11481.0400839768,3694.05751506365,256.726828185477,-2092.921949104,1826.77639106694,8780.62160651647,-5894.90241430232,4910.68210655056,53.5861247426891,21.2856098275482,56.2286824533982,46.869853547615,56.2861559004776,55.5376067708043,44.7419134895058,68.3261693723895,-11378.5355588462,3774.47180753174,474.909859715757,-2008.31568564392,1952.6713586336,9001.36770325908,-5813.46050512319,5000.3756098951,-11648.3220066444,3655.40301685513,170.588708786512,-2168.37341770279,1742.7683927285,8693.18742923284,-6082.77755558811,4661.81656000047,3.75716077313381,4.88681576137431,4.84979507853801,1.57083502949342,1.95485048565394,5.63440187110441,5.68505597524422,5.1691889279708,0.0187553396336002,0.0185509467065665,0.0185426748038255,0.0190129268918761,0.0188816363209687,0.0185832159751561,0.0184853005449582,0.0185869582227257
-11500.9074091044,3658.95707366837,236.148715705148,-2056.19888906729,1754.14632879269,8749.71385636867,-5899.66326592427,5057.80358956109,40.5307419978902,22.5772828736725,42.00772723048,36.4108677251327,24.645255834967,32.3822025862375,27.1712984573152,48.1893991106024,-11420.5402168255,3733.47726571764,429.151639956734,-1975.27976105355,1868.59542722713,8882.34634100272,-5827.4602402275,5154.18063525949,-11677.9069811732,3623.8270904893,165.862121858852,-2126.50631055066,1704.58786337097,8652.86810461605,-6038.19054266166,4910.20380251943,7.08482200735399,3.61405709700755,7.99678106484514,1.95652488889031,7.92976457707375,5.16269184592577,6.57480902694074,2.53685870737478,0.0182863826127289,0.0186828041152742,0.0181446466627432,0.0188144199490617,0.0181068726128983,0.018453420754052,0.0183454906760665,0.0186636401118528
-11378.8519597198,3605.45512107905,169.161698330876,-2000.80503884503,1796.78541777142,8702.98794400378,-5919.01359732805,5024.28041470773,58.8967503764511,12.0293232897273,31.0324698934783,39.1677114261779,31.5538028566807,32.0697700303391,31.1532605019091,64.2594585772478,-11234.1159163725,3634.71370232076,226.397646724727,-1918.8291904215,1849.29317713984,8758.13205512721,-5809.50206458129,5222.40981135791,-11505.7297497885,3568.98691350111,12.286335097815,-2089.35850164827,1727.20600711407,8544.33992188402,-5986.76508451997,4944.65196383066,3.01995409863834,2.87149753494945,7.01410823617524,2.10175244686988,2.42112415343608,8.73409161077443,3.40747771470515,2.95578207161431,0.0187721496335507,0.0187366713430998,0.0184199857297319,0.0189815519162457,0.0188454338460658,0.0183766971860241,0.0186125017749012,0.0184346877635603
-11351.5295682328,3603.43758924485,202.490818112983,-2039.30160404722,1741.36076535155,8700.37005432473,-5962.38965372653,5105.56159897242,37.811328501118,13.7911351130285,25.7023212442787,48.3486699139258,14.2786444733802,15.2901087494312,29.9071297529962,76.7231682381447,-11241.8408571748,3642.06741326256,271.42286420973,-1910.32643627193,1777.59991316145,8743.90865067279,-5908.40599899284,5208.93827520158,-11424.9944880028,3566.56438948491,131.235814245752,-2097.81553372413,1716.45415277667,8664.67550914912,-6019.91413231014,4949.25682046474,3.73788012045795,3.22621283744696,3.2381566754739,3.47602435694981,2.31455671728624,3.04709971530132,1.63846246181033,1.9014414561058,0.0187075750152073,0.0187849652865057,0.0187140232311439,0.0183828154641146,0.0188677103548899,0.018803207026505,0.0189828297703686,0.0188257718371057
-11294.1387643847,3553.68619016605,169.07065152675,-2068.89491137391,1730.58368646071,8668.59997369817,-5998.79376702526,5239.8869409322,38.7481250916784,33.6165375371646,28.6823227376922,29.6759772008922,11.7518730693294,29.6705556184056,23.5503508047606,49.344208198314,-11215.2562758001,3610.72576715518,240.882388039317,-2006.55901388029,1753.37798919831,8726.24944973711,-5948.13302562869,5340.5482782641,-11354.341193096,3492.56735963892,111.180832837272,-2120.15748285085,1695.88791799861,8600.56136306588,-6055.92896720866,5152.56773683861,1.543332453364,1.68639168601629,2.41929176044455,1.60866613428924,3.13108773685277,1.90912807701209,2.05219363579858,2.02893085422276,0.0187969687472314,0.0187940847019844,0.0188893416607998,0.0188749394549567,0.0188400847019844,0.018937794207929,0.0189823786453903,0.0187835393645404
-10525.7506596055,1622.63410914471,-1302.33716227621,-1309.11156112012,1872.20051243765,7443.3565742124,-4834.10621268062,7033.1143998877,1696.31162022707,261.805355184425,215.845680232567,213.80766326961,304.829058095088,1200.55851919305,779.918298335543,1136.94245958005,1354.21715228188,1879.71391486906,169.658333404577,163.561661382257,2107.36612322036,8611.79361384486,625.247314700966,8077.06049780152,-12106.8827358474,-209.821761595655,-1516.2706361944,-1464.43938279804,-236.12792035014,-963.072197131252,-5588.34139489596,-903.662582692643,38.6275636473521,38.4602872307893,34.578763866973,36.5430093418108,37.0315078111506,38.5144682344755,38.4755119873171,38.1538072562636,0.0135189022546223,0.0148499985536771,0.0164892268092657,0.016300155379343,0.0158728917308179,0.01440673187818,0.0146741782289213,0.014913328151848
-10817.1814209202,1666.49186374828,-1376.15515695969,-1376.23795705912,1962.36227718636,7595.04747517735,-4936.76628733776,7282.43920616473,35.6773244986747,20.4700375930789,44.750166744058,26.1630222828571,28.9923043727649,51.5084183567396,37.5228789046896,70.0629236964973,-10716.0877988283,1712.11593235735,-1268.20301138687,-1287.27686281866,2043.85387916633,7725.22389180821,-4831.91832895842,7392.31115990617,-10899.7584617424,1608.35307805835,-1480.11692219976,-1421.77714519632,1890.15916403019,7508.43727643846,-5029.93847196487,7095.82649760965,2.96290800074348,3.45557347152383,2.55485066958772,3.34055429142633,3.55869539772424,2.68951555284736,3.60676576579034,2.36229141897802,0.0187741265459644,0.0187269360056063,0.0187654234866393,0.0187621063674199,0.0186611428117018,0.0189930427697772,0.0186411658992881,0.0188695295454225
-10762.1569281694,1689.414384871,-1408.15085534111,-1308.87166708086,1930.55043079498,7592.03535996626,-4936.83102665341,7204.01030161252,35.0668851367742,13.0459869306402,45.0716915510828,23.1770555977294,27.5693851588584,40.1073497947575,40.033026052058,46.6120466827034,-10645.2863991513,1745.54714350095,-1268.86322161165,-1249.71647183436,2035.50133779678,7761.6566981708,-4838.89080523474,7336.58643433177,-10910.2352448922,1655.23706987854,-1553.65564469602,-1356.54266667794,1859.19632991134,7448.55041136924,-5027.68124895195,7043.32240330534,6.43799445004544,4.072531838704,3.56940888957245,2.31183820085769,6.35432298101109,6.63362498838991,2.30210412768813,4.09475492139288,0.0183083316088865,0.0185259884623192,0.0185574012808953,0.0188357880146159,0.0183593690909541,0.018186260318928,0.0188282369359402,0.0185146303809621
-10744.8973442967,1674.5574138635,-1392.24783462692,-1253.79585341255,1918.63527520269,7574.54468439393,-4967.34888893039,7190.55254780638,37.5358322707398,14.9607278908781,40.6906582644955,31.4803481871466,48.0864353231735,43.3415933952222,36.7574361485368,51.7648680555321,-10577.4849509685,1704.94493742427,-1330.6738186357,-1198.61839108667,2005.52029669734,7652.68322638363,-4807.46891740175,7360.4860830961,-10836.8994417039,1620.62130507542,-1595.5424626856,-1314.91584661852,1788.65465319026,7386.309588056,-5030.12155955056,7095.02016738814,7.03978718151907,3.66186518147712,9.06624578380223,1.61340381136334,2.5513086813111,5.29855512472687,6.88485688023949,3.36985447561978,0.0182586682781146,0.0186804226930243,0.0182952953871913,0.0190371684667963,0.0185283069802024,0.0185663906681623,0.0185694904567805,0.0187552628557164
-10657.8763160682,1710.38111212649,-1390.11227141056,-1259.52728195005,1978.363386544,7475.188036414,-5035.11541398205,7178.69874832636,67.265779304144,22.0428994929946,58.5555966444439,24.9973701611498,41.4291163559699,63.8759104544601,44.9194569910197,67.141181077432,-10463.2080543103,1777.47374751003,-1265.68384144502,-1194.7409476243,2068.7313291368,7622.51263902395,-4878.34992184972,7361.08738885012,-10806.4292212791,1658.84161864738,-1620.14863161708,-1321.6218948055,1854.24776760387,7255.25987380843,-5150.06129868026,7003.66628487008,2.9110979562531,2.85571863497263,5.66338945944219,2.26275879805352,3.10669160397821,4.28717400801218,5.07304420895164,3.02319082100197,0.0187647264555481,0.018825416411484,0.0184822594945933,0.0188343584668458,0.0187186224239645,0.0185655891655179,0.018514172840084,0.0185968758994091
-10658.6199281808,1701.47773848487,-1392.68671269157,-1256.09487885755,1968.18273119772,7479.758497728,-5049.51115350143,7207.49370582072,22.5666166666918,9.469957960621,18.9204293716717,13.6258075098109,17.3023324619578,15.5781450669582,15.1692481744577,19.5552183190339,-10591.6922130349,1722.79160231209,-1337.34553239567,-1222.5911580102,2025.67875313884,7571.80828914716,-5001.9446006902,7249.58680237251,-10706.608608009,1670.47883244642,-1461.69122091174,-1286.26207080443,1924.9078060785,7441.07551307895,-5088.34985543684,7131.55555933769,2.65850977811049,2.85425699761084,5.06171263414494,2.19806734895684,4.22976187224399,8.23573569992922,3.36178892250114,2.86742732126851,0.0187425547484356,0.0187413558111104,0.0184237952662257,0.0189146949709947,0.0185520687009288,0.0182164924623961,0.0186730777150564,0.0187443033543975
-10550.1142916218,1680.07344377817,-1428.75588119855,-1220.39168350502,1965.76402575672,7433.48050120053,-5046.27230905574,7166.21619464566,97.3491222879767,21.1715528352195,56.8400679330814,40.8870347032529,30.9689344066174,37.2080633694177,34.1866138247496,53.7815550326934,-10382.2362515425,1715.255504114,-1309.21695583244,-1149.89916601176,2036.7529023801,7575.72937554483,-4851.68346233596,7337.87038857458,-10726.6674328096,1626.91292884412,-1564.65799610791,-1304.39519879165,1882.35246495888,7307.84669277436,-5106.00275995629,7075.84784716569,1.88357470270395,2.43322009051258,1.89608433114242,1.93442949947996,2.22791037217899,4.64850259348147,10.3219476965626,3.35131188005006,0.0187195044306366,0.0188993108930094,0.0186237936676204,0.0188858591394952,0.0185901561683974,0.0183079633147513,0.018262037557909,0.0185818885968491
